"Submission ID","Respondent ID","Submitted at","Czy orientujesz się w tematach Sztucznej Inteligencji lub uczenia maszynowego?
","Czy widzisz potrzebę wyjaśniania ludziom decyzji systemów Sztucznej Inteligencji?","Czy wiesz czym są kontrfakty (ang. counterfactuals)?","
Czy spotkałeś się z kontrfaktami lub scenariuszami ""what if"" w systemach AI?
","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje dotyczące diagnozy medycznej)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje finansowe dotyczące pożyczek/kredytów)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Zatrudnianie i rekrutacja)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje prawne/sądowe)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Rekomendacje produktów)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Badania naukowe)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Strategia biznesowa)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Inne)","Inne:","1. Jak bardzo kontrfakt jest podobny do oryginału?","1. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","2. Jak bardzo kontrfakt jest podobny do oryginału?","2. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","3. Jak bardzo kontrfakt jest podobny do oryginału?","3. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","4. Jak bardzo kontrfakt jest podobny do oryginału?","4. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","5. Jak bardzo kontrfakt jest podobny do oryginału?","5. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","6. Jak bardzo kontrfakt jest podobny do oryginału?","6. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","7. Jak bardzo kontrfakt jest podobny do oryginału?","7. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","8. Jak bardzo kontrfakt jest podobny do oryginału?","8. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","9. Jak bardzo kontrfakt jest podobny do oryginału?","9. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","10. Jak bardzo kontrfakt jest podobny do oryginału?","10. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","11. Jak bardzo kontrfakt jest podobny do oryginału?","11. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","12. Jak bardzo kontrfakt jest podobny do oryginału?","12. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","13. Jak bardzo kontrfakt jest podobny do oryginału?","13. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","14. Jak bardzo kontrfakt jest podobny do oryginału?","14. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","15. Jak bardzo kontrfakt jest podobny do oryginału?","15. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","16. Jak bardzo kontrfakt jest podobny do oryginału?","16. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","17. Jak bardzo kontrfakt jest podobny do oryginału?","17. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","Ułóż kontrfakty od najbardziej do najmniej przydatnego","Ułóż kontrfakty od najbardziej do najmniej przydatnego (2)","18. Jak bardzo kontrfakt jest podobny do oryginału?","18. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","19. Jak bardzo kontrfakt jest podobny do oryginału?","19. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","20. Jak bardzo kontrfakt jest podobny do oryginału?","20. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","21. Jak bardzo kontrfakt jest podobny do oryginału?","21. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","22. Jak bardzo kontrfakt jest podobny do oryginału?","22. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","23. Jak bardzo kontrfakt jest podobny do oryginału?","23. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","24. Jak bardzo kontrfakt jest podobny do oryginału?","24. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 8?","25. Jak bardzo kontrfakt jest podobny do oryginału?","25. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 5?","26. Jak bardzo kontrfakt jest podobny do oryginału?","26. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","27. Jak bardzo kontrfakt jest podobny do oryginału?","27. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","28. Jak bardzo kontrfakt jest podobny do oryginału?","28. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","29. Jak bardzo kontrfakt jest podobny do oryginału?","29. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 3?","30. Jak bardzo kontrfakt jest podobny do oryginału?","30. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 4?","Wiek:","Wykształcenie","Główny obszar pracy/nauki","Inny:"
"0QzNMpP","xXJaadG","2025-12-11 14:14:51","Nie","Tak","Nie","","","","","","","","","","","","2","3","2","2","3","1","3","1","1","4","3","2","4","4","1","2","5","2","5","1","1","2","3","4","1","2","4","1","2","2","1","1","3","3","Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;","Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->3.70;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8.50;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","3","1","4","5","1","5","4","1","4","1","3","3","1","1","3","1","3","2","2","3","2","2","3","2","2","3","27-45","Licencjat","Edukacja",""
"Gxa297Z","81ZQVQP","2025-12-11 16:59:39","Nie","Tak","Nie","","","","","","","","","","","","3","4","1","5","5","3","4","4","1","2","4","3","5","4","1","5","5","4","4","4","1","1","3","4","1","5","3","3","2","3","1","1","3","3","Wiek: 56->64, Opłata: 35.50->27.72;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->17.43;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->8.50;","2","1","1","1","1","5","3","1","3","1","3","3","1","1","2","1","2","2","1","1","1","1","1","3","1","2","27-45","Licencjat","Sektor publiczny / Organizacja non-profit",""
"q4X2RWY","EkxQGXl","2025-12-11 17:08:17","Nie","Nie","Nie","","","","","","","","","","","","2","2","1","3","3","3","1","2","1","2","2","2","4","1","1","3","3","2","4","1","1","1","2","2","1","4","3","1","3","2","1","1","2","4","Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->17.43;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8.50;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","1","1","2","1","1","5","2","1","1","1","1","2","1","1","2","1","1","2","1","2","1","1","2","2","1","1","46-65","Szkoła średnia","Inny",""
"PdLa2aP","OD75Rra","2025-12-11 18:13:27","Tak","Tak","Nie","","","","","","","","","","","","4","5","2","3","5","3","4","4","4","4","5","3","5","5","4","4","5","4","5","5","1","5","4","5","1","5","5","4","5","4","3","5","5","4","Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Wiek: 56->64, Opłata: 35.50->27.72;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;","Wiek: 23->3.70;, Wiek: 23->8.50;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;","3","4","4","1","1","5","4","2","4","1","2","5","1","1","5","1","3","3","2","3","1","1","3","3","1","4","46-65","Szkoła średnia","Sektor publiczny / Organizacja non-profit",""
"ZjXpBBo","2EKeKLA","2025-12-11 19:55:42","Tak","Tak","Tak","Tak, rzadko","Decyzje finansowe dotyczące pożyczek/kredytów, Decyzje prawne/sądowe, Decyzje dotyczące diagnozy medycznej","true","true","false","true","false","false","false","false","","2","4","1","5","5","4","1","3","2","3","3","5","5","2","1","5","5","2","5","1","1","4","3","4","1","5","4","4","1","4","1","2","4","4","Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->1.11;, Wiek: 56->64, Opłata: 35.50->27.72;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;","Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->8.50;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;, Wiek: 23->3.70;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;","4","1","4","1","2","5","4","1","4","1","3","3","2","1","4","1","3","2","2","2","2","1","2","4","1","4","19-26","Licencjat","Informatyka / Inżynieria oprogramowania",""
"J9bNa8X","lb6yN9k","2025-12-11 20:37:24","Tak","Tak","Tak","Tak, rzadko","Rekomendacje produktów","false","false","false","false","true","false","false","false","","1","3","1","5","5","5","2","4","1","3","4","4","5","4","1","5","5","3","5","3","1","5","4","4","1","5","4","5","3","5","1","3","3","5","Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->1.11;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Wiek: 56->64, Opłata: 35.50->27.72;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;, Wiek: 23->8.50;, Wiek: 23->3.70;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;","3","1","4","1","1","5","4","1","4","1","2","3","1","1","3","1","1","1","1","1","1","1","1","4","1","3","27-45","Tytuł magistra","Sektor publiczny / Organizacja non-profit",""
"RGQGBq4","2EK45x9","2025-12-12 09:56:14","Tak","Tak","Nie","","","","","","","","","","","","4","4","1","5","5","4","2","5","1","2","4","5","5","3","2","5","5","4","3","3","1","4","3","5","1","5","4","2","3","4","1","3","4","3","Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;","Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->8.50;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;","3","3","4","2","2","5","4","1","5","1","2","4","1","2","4","2","3","3","2","2","1","1","3","4","1","3","27-45","Tytuł magistra","Informatyka / Inżynieria oprogramowania",""
"44Y4Mlr","GxRrW1L","2025-12-12 11:56:40","Tak","Tak","Nie","","","","","","","","","","","","2","5","1","5","4","4","1","5","1","1","4","5","5","5","1","5","5","5","5","5","1","5","4","5","1","5","1","5","1","5","1","3","4","5","Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Wiek: 23->3.70;, Wiek: 23->8.50;, Wiek: 23->17.43;","2","1","3","1","1","5","4","1","2","1","2","3","1","1","2","1","1","2","1","1","1","1","1","4","1","1","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
"jareo84","81ZkqQ5","2025-12-12 12:59:07","Nie","Nie","Nie","","","","","","","","","","","","3","4","2","4","3","4","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->1.11;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->17.43;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->3.70;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->8.50;","1","1","1","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","3","5","1","1","5","4","2","65+","Doktorat+","AI / Machine Learning / Data Science",""
"5BYbxXv","5BZkgdv","2025-12-12 16:45:43","Tak","Tak","Nie","","","","","","","","","","","","2","2","1","4","4","3","2","4","1","2","3","4","5","1","1","3","5","1","3","1","1","1","4","1","1","5","4","4","1","3","1","1","4","4","Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->1.11;","Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->3.70;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Wiek: 23->8.50;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;","3","1","3","3","3","3","3","3","3","3","3","4","4","2","3","3","2","2","4","3","4","1","3","3","4","4","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
"q4qLdbk","vGPBVp0","2025-12-12 16:58:39","Tak","Tak","Nie","","","","","","","","","","","","4","2","1","5","5","2","2","2","1","1","3","3","5","2","2","5","5","2","4","3","1","2","4","2","1","5","4","4","2","4","1","1","3","4","Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->1.11;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;","Wiek: 23->8.50;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->17.43;, Wiek: 23->3.70;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","3","1","4","1","1","5","4","1","5","1","4","3","1","1","4","2","3","4","3","3","1","1","2","4","1","4","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
